CustomerID,FirstName,LastName,total_balance,total_transactions,total_amount,avg_txn_amount
2421,Nicole,Smith,63687.0,2,6547.73,3273.865
2422,Gregory,Clark,32107.0,2,14920.169999999998,7460.084999999999
2423,Veronica,Brooks,0.0,0,0.0,0.0
2424,Bethany,Parker,68793.0,3,11882.41,3960.8033333333333
2425,Lisa,Woods,94352.0,6,26029.84,4338.306666666666
2426,Melvin,Spencer,0.0,0,0.0,0.0
2427,Lauren,Quinn,56326.0,5,30063.989999999998,6012.798
2428,Melinda,Miller,70344.0,6,30994.420000000002,5165.736666666667
2429,Curtis,Douglas,75125.0,4,30671.41,7667.8525
2430,Ryan,Knight,64026.0,10,46666.25,4666.625
2431,Jennifer,Lam,47947.0,4,18912.55,4728.1375
2432,Robin,Ball,0.0,0,0.0,0.0
2433,Nancy,Thompson,81234.0,4,26709.66,6677.415
2434,Christopher,House,75220.0,7,27566.41,3938.058571428571
2435,Christy,Johnson,163216.0,12,65113.44,5426.12
2436,Kaylee,Maldonado,122861.0,4,15289.19,3822.2975
2437,Lori,Jacobson,0.0,0,0.0,0.0
2438,Paula,Bennett,138725.0,12,47332.33,3944.3608333333336
2439,Brandon,Rogers,79462.0,7,37873.81,5410.544285714285
2440,James,Simon,0.0,0,0.0,0.0
2441,Hector,Collins,94859.0,6,38253.89,6375.6483333333335
2442,Matthew,Bennett,57639.0,3,9143.769999999999,3047.9233333333327
2443,Jacqueline,Hawkins,31913.0,4,6422.25,1605.5625
2444,Cynthia,Rogers,52438.0,8,54367.57,6795.94625
2445,Gary,Roberts,65611.0,2,13807.869999999999,6903.9349999999995
2446,Jonathan,Christian,89968.0,11,75327.83,6847.984545454546
2447,Crystal,Williams,67272.0,6,39062.83,6510.471666666667
2448,Matthew,Martin,56914.0,3,16857.46,5619.153333333333
2449,Christopher,Austin,102850.0,6,32791.76,5465.293333333334
2450,Anna,Weiss,75350.0,3,11438.89,3812.963333333333
2451,Karen,Meyers,143599.0,11,59200.33,5381.848181818182
2452,Richard,Carpenter,83583.0,6,33866.3,5644.383333333334
2453,Robert,Wagner,6178.0,3,11563.37,3854.456666666667
2454,Katrina,Scott,0.0,0,0.0,0.0
2455,Tyler,Jones,85548.0,5,31230.57,6246.114
2456,Regina,Gibson,26169.0,5,34347.22,6869.444
2457,Stephanie,Owens,77346.0,8,29660.64,3707.58
2458,Charles,Villegas,87839.0,4,19385.010000000002,4846.2525000000005
2459,Nancy,Johnson,96012.0,6,13611.35,2268.5583333333334
2460,Eric,Hernandez,124452.0,10,38979.0,3897.9
2461,Margaret,Barnes,0.0,0,0.0,0.0
2462,Sarah,Stevens,99553.0,7,38548.68,5506.954285714286
2463,David,Key,91646.0,5,34050.46,6810.092
2464,Patricia,Thomas,236820.0,9,44447.5,4938.611111111111
2465,Janice,Scott,109106.0,9,39805.9,4422.877777777778
2466,Savannah,Horton,157346.0,9,40144.590000000004,4460.51
2467,Anthony,Frye,52936.0,6,45742.05,7623.675
2468,Marie,Brewer,144456.0,24,108163.95999999999,4506.831666666666
2469,Sarah,Patel,74070.0,3,17448.04,5816.013333333333
2470,Matthew,Pruitt,52522.0,2,14268.22,7134.11
2471,Alyssa,Mendoza,0.0,0,0.0,0.0
2472,Susan,Woods,1841.0,2,6989.4400000000005,3494.7200000000003
2473,Edward,Horne,0.0,0,0.0,0.0
2474,Amanda,Scott,89792.0,10,62302.83,6230.283
2475,Tara,Price,83947.0,6,23205.84,3867.64
2476,Mary,George,85098.0,11,57688.7,5244.427272727273
2477,Tim,Walker,3584.0,4,26551.14,6637.785
2478,Jasmine,Travis,0.0,0,0.0,0.0
2479,Daniel,Blake,91038.0,4,19727.29,4931.8225
2480,Kristen,Trujillo,137948.0,5,34006.479999999996,6801.295999999999
2481,Martin,Clark,30302.0,6,37893.63,6315.605
2482,Brandi,Williams,0.0,0,0.0,0.0
2483,Robert,Kelly,48043.0,2,14548.49,7274.245
2484,Rita,Day,2026.0,5,19157.47,3831.494
2485,David,Mann,59200.0,8,47372.21,5921.52625
2486,Victoria,Neal,77185.0,11,63127.7,5738.881818181818
2487,Connie,Evans,85027.0,2,5453.75,2726.875
2488,Courtney,Mcdonald,0.0,0,0.0,0.0
2489,Chad,Miller,0.0,0,0.0,0.0
2490,Michelle,Owens,96289.0,10,37164.36,3716.436
2491,Calvin,Novak,0.0,0,0.0,0.0
2492,Zachary,Griffith,97737.0,2,4675.27,2337.635
2493,Amy,Woodard,0.0,0,0.0,0.0
2494,Kara,Le,11593.0,3,14775.16,4925.053333333333
2495,Phillip,Parker,40253.0,6,38290.48,6381.746666666667
2496,Robin,Garrison,2939.0,3,8826.27,2942.09
2497,Teresa,Lawrence,107940.0,8,39212.04,4901.505
2498,Joshua,Gordon,16810.0,8,34935.83,4366.97875
2499,Jesus,Hernandez,116473.0,11,72575.92,6597.810909090909
2500,Patricia,Rocha,0.0,0,0.0,0.0
2501,Ashley,Juarez,64063.0,11,42878.42,3898.038181818182
2502,Ralph,Green,0.0,0,0.0,0.0
2503,Mark,Scott,0.0,0,0.0,0.0
2504,Jennifer,Oconnor,0.0,0,0.0,0.0
2505,Sandra,Weiss,165681.0,13,54883.009999999995,4221.7699999999995
2506,Gary,Sosa,116744.0,11,70166.90000000001,6378.8090909090915
2507,Wesley,Waters,57619.0,3,16763.18,5587.7266666666665
2508,Alyssa,George,67840.0,4,17090.64,4272.66
2509,Jeffery,Gonzales,118006.0,6,40784.61,6797.435
2510,Craig,Meza,6229.0,2,14386.98,7193.49
2511,James,Rodriguez,220740.0,11,45667.86,4151.623636363636
2512,Jennifer,Wilson,0.0,0,0.0,0.0
2513,Bryan,Gentry,0.0,0,0.0,0.0
2514,Tammy,Rios,7944.0,5,25975.23,5195.046
2515,Darlene,Fox,97602.0,4,16175.189999999999,4043.7974999999997
2516,Tammy,Gonzalez,0.0,0,0.0,0.0
2517,Sydney,Payne,25330.0,1,3295.03,3295.03
2518,Danny,Walker,0.0,0,0.0,0.0
2519,Jennifer,Williams,131098.0,8,45523.67,5690.45875
2520,Kenneth,Cisneros,0.0,0,0.0,0.0
2521,Sharon,Stevens,0.0,0,0.0,0.0
2522,Christina,Ayers,91428.0,3,11035.74,3678.58
2523,Gregory,Russell,111953.0,7,30803.55,4400.507142857143
2524,Charles,Blackwell,0.0,0,0.0,0.0
2525,Manuel,Williamson,0.0,0,0.0,0.0
2526,Leah,Smith,93197.0,4,16495.37,4123.8425
2527,Anne,Simmons,0.0,0,0.0,0.0
2528,Richard,Smith,0.0,0,0.0,0.0
2529,David,Chandler,30962.0,3,19301.8,6433.933333333333
2530,Kenneth,Ramirez,0.0,0,0.0,0.0
2531,Jason,Rivera,94520.0,7,30822.18,4403.168571428571
2532,Timothy,Garcia,50568.0,12,46442.16,3870.1800000000003
2533,Susan,Walters,67397.0,5,24035.4,4807.08
2534,Cindy,Cline,68801.0,8,25516.73,3189.59125
2535,Diane,Wood,0.0,0,0.0,0.0
2536,Christine,Walker,55081.0,12,56020.240000000005,4668.3533333333335
2537,Jacob,Krueger,0.0,0,0.0,0.0
2538,Jill,Bush,61881.0,3,15153.6,5051.2
2539,Christopher,Perry,43551.0,1,9933.7,9933.7
2540,Richard,Nunez,70749.0,5,38458.93,7691.786
2541,Cameron,Johnson,0.0,0,0.0,0.0
2542,Kevin,Torres,59984.0,2,10896.69,5448.345
2543,Joshua,Hinton,0.0,0,0.0,0.0
2544,Deborah,Williams,97072.0,1,8014.61,8014.61
2545,John,Stuart,0.0,0,0.0,0.0
2546,Elizabeth,Watkins,81923.0,14,53814.56,3843.8971428571426
2547,Robert,Russo,0.0,0,0.0,0.0
2548,Carrie,Anderson,89600.0,3,5108.56,1702.8533333333335
2549,Jessica,Washington,68874.0,10,48073.72,4807.372
2550,Michael,Ellis,0.0,0,0.0,0.0
2551,Jennifer,Carlson,16583.0,4,28314.72,7078.68
2552,Aaron,Moyer,90403.0,7,39870.95,5695.849999999999
2553,Isabella,Cline,151347.0,9,41061.659999999996,4562.406666666666
2554,Sharon,Carter,53649.0,1,8557.91,8557.91
2555,Angela,Burgess,57705.0,10,48286.67,4828.6669999999995
2556,Laura,Howard,47195.0,3,13306.759999999998,4435.586666666666
2557,Matthew,Adams,69828.0,4,13421.56,3355.39
2558,Justin,Hamilton,0.0,0,0.0,0.0
2559,Daniel,Delacruz,0.0,0,0.0,0.0
2560,Samantha,Evans,0.0,0,0.0,0.0
2561,Hunter,Aguirre,45217.0,5,18287.579999999998,3657.5159999999996
2562,Mark,Torres,0.0,0,0.0,0.0
2563,Sandy,Nelson,0.0,0,0.0,0.0
2564,William,Martin,110896.0,10,58178.5,5817.85
2565,Sarah,Edwards,0.0,0,0.0,0.0
2566,Sarah,Moore,61565.0,2,7340.48,3670.24
2567,Joseph,Koch,75351.0,4,23376.32,5844.08
2568,Kevin,Mckinney,28366.0,7,36843.49,5263.355714285714
2569,Brittany,Hicks,20648.0,4,25388.89,6347.2225
2570,Raymond,Franco,0.0,0,0.0,0.0
2571,Michael,Jones,0.0,0,0.0,0.0
2572,Christopher,Cardenas,0.0,0,0.0,0.0
2573,Donald,Sanford,86580.0,4,8750.75,2187.6875
2574,Jeffrey,Morales,0.0,0,0.0,0.0
2575,Emily,Kramer,63923.0,6,21658.129999999997,3609.688333333333
2576,John,Sullivan,139309.0,12,60149.0,5012.416666666667
2577,Michelle,Sellers,70413.0,6,33798.7,5633.116666666666
2578,Jeanne,Lopez,0.0,0,0.0,0.0
2579,Rachel,Hartman,71728.0,3,21237.92,7079.306666666666
2580,Julie,Hernandez,40239.0,2,10942.560000000001,5471.280000000001
2581,James,Sims,0.0,0,0.0,0.0
2582,Sara,Vasquez,0.0,0,0.0,0.0
2583,Adrian,Perry,0.0,0,0.0,0.0
2584,Christine,Patton,0.0,0,0.0,0.0
2585,Shaun,Howard,50647.0,10,54936.5,5493.65
2586,Peter,Jordan,2491.0,3,9213.460000000001,3071.1533333333336
2587,Patrick,Taylor,0.0,0,0.0,0.0
2588,Kristie,Foster,0.0,0,0.0,0.0
2589,Melanie,Ramirez,231010.0,14,77880.03,5562.859285714286
2590,Pamela,Montgomery,0.0,0,0.0,0.0
2591,Daniel,Ramirez,89528.0,1,9875.17,9875.17
2592,Chad,Mendoza,49129.0,4,27347.58,6836.895
2593,Mary,Young,41306.0,3,12500.869999999999,4166.956666666666
2594,Diana,Bailey,79360.0,9,44766.55,4974.061111111111
2595,Allison,Miller,0.0,0,0.0,0.0
2596,Tiffany,Weaver,32242.0,6,30254.3,5042.383333333333
2597,Marcus,Grant,63395.0,4,21716.09,5429.0225
2598,William,Gonzalez,185537.0,6,28287.48,4714.58
2599,Vickie,Miller,0.0,0,0.0,0.0
2600,Lauren,Gibson,102054.0,8,46311.979999999996,5788.9974999999995
2601,Elizabeth,Wilkerson,12571.0,2,6987.9,3493.95
2602,Jessica,Bradford,95403.0,6,26036.27,4339.378333333333
2603,Benjamin,Santiago,14357.0,3,20235.59,6745.196666666667
2604,Shari,Leblanc,0.0,0,0.0,0.0
2605,Crystal,Walker,0.0,0,0.0,0.0
2606,Cory,Middleton,43305.0,3,14730.87,4910.29
2607,Emily,Perez,80972.0,4,17746.11,4436.5275
2608,William,Weber,60031.0,9,36314.83,4034.981111111111
2609,Cody,Collins,42745.0,6,27826.82,4637.803333333333
2610,Andrew,Watson,0.0,0,0.0,0.0
2611,Zachary,Snyder,186671.0,8,45287.79,5660.97375
2612,Stephen,Webster,0.0,0,0.0,0.0
2613,Matthew,Miles,95380.0,6,32916.45,5486.075
2614,Elizabeth,Le,0.0,0,0.0,0.0
2615,Kenneth,Wade,0.0,0,0.0,0.0
2616,Gregory,Lee,0.0,0,0.0,0.0
2617,Charles,Oliver,109892.0,4,20947.510000000002,5236.8775000000005
2618,Danny,Williams,0.0,0,0.0,0.0
2619,Tanya,Herrera,98569.0,3,18596.1,6198.7
2620,Caleb,Smith,84974.0,2,4866.259999999999,2433.1299999999997
2621,Joshua,Wheeler,0.0,0,0.0,0.0
2622,Melissa,Pacheco,0.0,0,0.0,0.0
2623,Joseph,Russell,46818.0,3,15642.51,5214.17
2624,Patricia,Gonzalez,71488.0,11,57664.36,5242.214545454545
2625,Robert,Myers,114473.0,7,32568.51,4652.644285714286
2626,Abigail,Schmidt,0.0,0,0.0,0.0
2627,Clifford,Woods,0.0,0,0.0,0.0
2628,Jennifer,Lamb,80401.0,7,35111.32,5015.902857142857
2629,Ryan,Silva,0.0,0,0.0,0.0
2630,Kevin,Lawson,101782.0,3,20447.5,6815.833333333333
2631,Michael,Underwood,261436.0,12,58711.96,4892.663333333333
2632,Brian,Martin,0.0,0,0.0,0.0
2633,Linda,Knight,49012.0,3,8538.720000000001,2846.2400000000002
2634,Ryan,Hernandez,0.0,0,0.0,0.0
2635,Victoria,Spencer,49584.0,8,42564.58,5320.5725
2636,Katelyn,Dominguez,0.0,0,0.0,0.0
2637,Autumn,Weaver,45238.0,2,9217.099999999999,4608.549999999999
2638,Lori,Miller,79910.0,4,18167.37,4541.8425
2639,Alyssa,Wilkerson,33853.0,6,18211.15,3035.191666666667
2640,James,Jackson,0.0,0,0.0,0.0
2641,Katherine,Turner,72909.0,5,29960.21,5992.0419999999995
2642,Amy,Rogers,0.0,0,0.0,0.0
2643,Crystal,Cummings,0.0,0,0.0,0.0
2644,Janice,Soto,5418.0,7,54782.59,7826.084285714285
2645,Daniel,Hines,0.0,0,0.0,0.0
2646,Benjamin,Wood,0.0,0,0.0,0.0
2647,Deborah,Peterson,14689.0,0,0.0,0.0
2648,Ronnie,Davis,86892.0,6,39616.880000000005,6602.813333333334
2649,Andrew,Preston,40396.0,7,32970.26,4710.037142857143
2650,Jane,Mccoy,0.0,0,0.0,0.0
2651,William,Johnson,137208.0,6,29248.059999999998,4874.676666666666
2652,Shannon,Ramirez,49838.0,3,3025.42,1008.4733333333334
2653,Danielle,English,0.0,0,0.0,0.0
2654,Paula,Knight,51817.0,5,25663.33,5132.666
2655,Madeline,Scott,21205.0,7,21274.85,3039.2642857142855
2656,Daniel,Brown,43899.0,6,39500.8,6583.466666666667
2657,Christina,Reed,0.0,0,0.0,0.0
2658,Daniel,Quinn,0.0,0,0.0,0.0
2659,Harold,Johnson,80519.0,4,20978.48,5244.62
2660,Christopher,Trujillo,26482.0,5,27389.149999999998,5477.83
2661,William,Lang,99912.0,8,29177.41,3647.17625
2662,Tammie,Crawford,50960.0,3,9831.5,3277.1666666666665
2663,Scott,Alvarez,40522.0,5,24660.88,4932.176
2664,Tracey,Serrano,89632.0,2,5693.7,2846.85
2665,Madison,Burke,0.0,0,0.0,0.0
2666,Michael,Smith,50259.0,8,36395.99,4549.49875
2667,Johnathan,Werner,0.0,0,0.0,0.0
2668,Deborah,Arroyo,0.0,0,0.0,0.0
2669,Alicia,Everett,46550.0,9,55891.54,6210.171111111111
2670,Michael,Simmons,19038.0,3,14151.320000000002,4717.1066666666675
2671,Christopher,Freeman,0.0,0,0.0,0.0
2672,Nicole,Johnson,65614.0,11,35981.65,3271.059090909091
2673,Jessica,Parker,0.0,0,0.0,0.0
2674,Dawn,Ward,10728.0,6,29939.64,4989.94
2675,Angela,Jensen,32635.0,5,25081.73,5016.346
2676,Kayla,Case,6071.0,7,39403.020000000004,5629.0028571428575
2677,Christina,Morris,147841.0,16,92778.1,5798.63125
2678,Christopher,Thomas,10790.0,2,15498.45,7749.225
2679,Kayla,Chandler,98731.0,15,68216.64,4547.776
2680,Laura,Ruiz,0.0,0,0.0,0.0
2681,Kristin,Esparza,0.0,0,0.0,0.0
2682,Cody,Velasquez,78672.0,6,25667.93,4277.988333333334
2683,Jennifer,Coleman,97592.0,6,24459.04,4076.5066666666667
2684,Beth,Mcgrath,206222.0,17,83795.51,4929.147647058823
2685,Tony,Franklin,0.0,0,0.0,0.0
2686,Stacy,Rojas,137721.0,20,102573.2,5128.66
2687,Danielle,Williams,40297.0,4,14334.78,3583.695
2688,Victoria,Gonzalez,0.0,0,0.0,0.0
2689,Jennifer,Herrera,98168.0,8,41068.02,5133.5025
2690,Ethan,Burns,0.0,0,0.0,0.0
2691,Phyllis,Jones,146488.0,20,91416.17,4570.8085
2692,Brian,Bailey,0.0,0,0.0,0.0
2693,Stephanie,Cook,0.0,0,0.0,0.0
2694,John,Morris,0.0,0,0.0,0.0
2695,Adrienne,Garcia,0.0,0,0.0,0.0
2696,Arthur,Mccarthy,0.0,0,0.0,0.0
2697,Eric,Lucas,90556.0,13,66131.18000000001,5087.013846153846
2698,Jeffrey,Swanson,36757.0,5,27355.22,5471.044
2699,David,House,0.0,0,0.0,0.0
2700,Marvin,Lewis,121677.0,10,65181.53,6518.153
2701,Maria,Sanchez,0.0,0,0.0,0.0
2702,Haley,Ramos,125089.0,8,47011.26,5876.4075
2703,Michael,Bailey,187733.0,6,20479.879999999997,3413.313333333333
2704,Walter,Stewart,37707.0,3,22116.48,7372.16
2705,Amy,Herrera,0.0,0,0.0,0.0
2706,David,Hood,50387.0,4,21057.52,5264.38
2707,Aaron,Chen,79016.0,9,41727.54,4636.393333333333
2708,Jessica,Ford,133945.0,14,70374.72,5026.765714285714
2709,Robert,Warren,0.0,0,0.0,0.0
2710,Catherine,Young,0.0,0,0.0,0.0
2711,Rebecca,Adkins,0.0,0,0.0,0.0
2712,Courtney,Barnes,50852.0,10,43677.61,4367.761
2713,Peter,Liu,67406.0,4,29433.81,7358.4525
2714,Todd,Lowe,0.0,0,0.0,0.0
2715,Joshua,Castro,0.0,0,0.0,0.0
2716,Dale,Johnson,76323.0,3,26113.89,8704.63
2717,Carla,Cook,18884.0,6,35289.08,5881.513333333333
2718,Richard,Carter,0.0,0,0.0,0.0
2719,Gregory,Murphy,0.0,0,0.0,0.0
2720,Stephanie,Adams,118287.0,6,27978.309999999998,4663.051666666666
2721,Lisa,Ibarra,0.0,0,0.0,0.0
2722,Curtis,Thompson,42636.0,3,17805.04,5935.013333333333
2723,Raymond,Middleton,68141.0,6,24967.46,4161.243333333333
2724,Susan,Stevens,0.0,0,0.0,0.0
2725,Andrea,Davis,0.0,0,0.0,0.0
2726,Loretta,Howard,0.0,0,0.0,0.0
2727,Laura,Gutierrez,0.0,0,0.0,0.0
2728,Laura,Anderson,78883.0,8,51016.63,6377.07875
2729,Daniel,Sanders,0.0,0,0.0,0.0
2730,Robert,Lawrence,80336.0,5,24157.670000000002,4831.534000000001
2731,Ashley,Mcdaniel,0.0,0,0.0,0.0
2732,Craig,Peterson,0.0,0,0.0,0.0
2733,Joseph,Thomas,0.0,0,0.0,0.0
2734,Rebecca,Lucas,89904.0,4,13917.98,3479.495
2735,Ian,Watkins,0.0,0,0.0,0.0
2736,Anthony,Torres,0.0,0,0.0,0.0
2737,Hunter,Stephens,0.0,0,0.0,0.0
2738,Jane,Williamson,194027.0,15,53999.61,3599.974
2739,Elizabeth,Martin,0.0,0,0.0,0.0
2740,Bridget,Ward,0.0,0,0.0,0.0
2741,Jessica,Levine,49567.0,2,12722.64,6361.32
2742,Krista,Chapman,73228.0,4,26526.769999999997,6631.692499999999
2743,Joseph,Chambers,0.0,0,0.0,0.0
2744,John,Walker,0.0,0,0.0,0.0
2745,Justin,Howell,137657.0,6,21179.77,3529.9616666666666
2746,Larry,Collins,58209.0,1,2942.04,2942.04
2747,Michael,Copeland,0.0,0,0.0,0.0
2748,Isaac,Rogers,144393.0,10,52145.95,5214.594999999999
2749,Jasmin,Monroe,21508.0,7,35922.04,5131.72
2750,Colleen,Scott,0.0,0,0.0,0.0
2751,Victoria,Mccoy,0.0,0,0.0,0.0
2752,Darryl,Chen,0.0,0,0.0,0.0
2753,Rachel,Lopez,0.0,0,0.0,0.0
2754,Richard,Peterson,186976.0,14,64048.72,4574.908571428571
2755,Lance,Rodriguez,0.0,0,0.0,0.0
2756,Rebecca,Baker,0.0,0,0.0,0.0
2757,Sarah,Brown,87912.0,1,659.46,659.46
2758,Javier,Vasquez,0.0,0,0.0,0.0
2759,Carrie,Barron,0.0,0,0.0,0.0
2760,Ronnie,Pena,0.0,0,0.0,0.0
2761,Brian,Robinson,0.0,0,0.0,0.0
2762,Hannah,Hamilton,19876.0,3,13239.529999999999,4413.176666666666
2763,Lisa,Massey,0.0,0,0.0,0.0
2764,Roger,Smith,111667.0,12,70825.31,5902.109166666666
2765,Aaron,Allen,0.0,0,0.0,0.0
2766,Richard,Sandoval,163262.0,5,19341.42,3868.2839999999997
2767,Jesse,Rocha,0.0,0,0.0,0.0
2768,Sheri,Johnson,140072.0,10,50291.89,5029.189
2769,Linda,Johnson,0.0,0,0.0,0.0
2770,Bill,Sparks,12802.0,6,33190.159999999996,5531.693333333333
2771,Connor,Russell,16254.0,2,14719.84,7359.92
2772,Brandi,Daniel,35260.0,2,9494.42,4747.21
2773,Renee,Reyes,237891.0,29,129591.56999999999,4468.674827586206
2774,Daniel,Garcia,0.0,0,0.0,0.0
2775,Brittany,Marshall,0.0,0,0.0,0.0
2776,Daniel,Anderson,46552.0,5,18612.71,3722.542
2777,Jessica,Campos,36521.0,4,14375.85,3593.9625
2778,Michelle,Serrano,96528.0,3,12501.17,4167.056666666666
2779,Kim,Hoffman,50972.0,5,25861.239999999998,5172.248
2780,Justin,Waters,50654.0,4,14347.74,3586.935
2781,Gina,Manning,0.0,0,0.0,0.0
2782,Joshua,Reed,153254.0,4,9839.29,2459.8225
2783,Heather,Griffith,0.0,0,0.0,0.0
2784,John,Hall,30111.0,5,32816.5,6563.3
2785,Rachel,Diaz,45941.0,6,46524.26,7754.043333333334
2786,Rebecca,Juarez,20879.0,3,11007.41,3669.1366666666668
2787,Elizabeth,Sherman,2191.0,6,22656.86,3776.1433333333334
2788,Ethan,Wilson,86873.0,4,22242.86,5560.715
2789,Donna,Kelly,0.0,0,0.0,0.0
2790,Christine,Taylor,27811.0,5,32461.170000000002,6492.234
2791,Paul,Navarro,104035.0,7,45632.88,6518.982857142857
2792,William,Jones,32281.0,8,37326.520000000004,4665.8150000000005
2793,Heather,Jones,11266.0,5,35877.76,7175.552000000001
2794,Christopher,Roberts,100093.0,11,57027.86,5184.350909090909
2795,Martin,Taylor,0.0,0,0.0,0.0
2796,Desiree,Martin,0.0,0,0.0,0.0
2797,John,Baldwin,59421.0,4,11641.31,2910.3275
2798,Anne,Sims,335696.0,23,81448.81,3541.2526086956523
2799,Danielle,Haas,6287.0,2,6309.01,3154.505
2800,Jonathan,Webb,0.0,0,0.0,0.0
2801,Stephanie,Robertson,72523.0,3,12747.22,4249.073333333333
2802,Gary,Miller,0.0,0,0.0,0.0
2803,Mario,Johnson,0.0,0,0.0,0.0
2804,John,Brown,68530.0,1,4812.91,4812.91
2805,Chelsea,Hartman,0.0,0,0.0,0.0
2806,Mary,Taylor,0.0,0,0.0,0.0
2807,Aaron,Powell,0.0,0,0.0,0.0
2808,Kathy,Best,26978.0,7,36167.65,5166.807142857143
2809,Brian,Rios,95548.0,1,8989.56,8989.56
2810,Sean,Willis,0.0,0,0.0,0.0
2811,Robert,Flynn,0.0,0,0.0,0.0
2812,Julie,Allen,0.0,0,0.0,0.0
2813,Ana,Taylor,0.0,0,0.0,0.0
2814,Margaret,Molina,152985.0,11,44087.61,4007.9645454545457
2815,Jacqueline,Baker,73144.0,8,38239.770000000004,4779.9712500000005
2816,Julie,Turner,27028.0,2,17045.670000000002,8522.835000000001
2817,Jared,Bender,0.0,0,0.0,0.0
2818,Mark,Ramsey,0.0,0,0.0,0.0
2819,Tiffany,Barnes,0.0,0,0.0,0.0
2820,Kathleen,Howe,0.0,0,0.0,0.0
2821,Jeffrey,Martin,66023.0,11,45502.26,4136.569090909091
2822,Christine,Powell,18205.0,1,9803.22,9803.22
2823,Richard,Bennett,60979.0,13,35208.39,2708.337692307692
2824,Kevin,Crawford,0.0,0,0.0,0.0
2825,Ashley,Whitehead,0.0,0,0.0,0.0
2826,Tracy,Crawford,18694.0,6,15745.45,2624.241666666667
2827,Heather,Gardner,0.0,0,0.0,0.0
2828,Melissa,Brown,189657.0,7,43312.86,6187.551428571429
2829,Paula,Ruiz,0.0,0,0.0,0.0
2830,Patricia,Jackson,0.0,0,0.0,0.0
2831,Jacob,Ward,0.0,0,0.0,0.0
2832,Edward,Garner,0.0,0,0.0,0.0
2833,Jennifer,Bowman,147149.0,10,50846.17,5084.617
2834,Ann,Hall,117832.0,5,25855.16,5171.032
2835,Caroline,Kaiser,0.0,0,0.0,0.0
2836,Erin,Cox,52087.0,6,18895.29,3149.215
2837,Zachary,Walker,0.0,0,0.0,0.0
2838,Emily,Williams,0.0,0,0.0,0.0
2839,Chelsea,Miller,20260.0,3,16657.71,5552.57
2840,Christopher,Hutchinson,1903.0,1,4134.46,4134.46
2841,Scott,Robinson,0.0,0,0.0,0.0
2842,Gilbert,Todd,63795.0,5,30082.03,6016.406
2843,Reginald,Estrada,162639.0,14,59592.22,4256.587142857143
2844,Jennifer,Wilson,16250.0,5,26247.49,5249.4980000000005
2845,Kevin,Campbell,63474.0,3,7288.8099999999995,2429.603333333333
2846,Christian,Gibson,0.0,0,0.0,0.0
2847,John,Wood,16831.0,6,29403.3,4900.55
2848,Kevin,Wilson,0.0,0,0.0,0.0
2849,Elizabeth,Davis,0.0,0,0.0,0.0
2850,Hunter,Price,0.0,0,0.0,0.0
2851,Jessica,Mills,0.0,0,0.0,0.0
2852,Suzanne,Carson,81660.0,6,34545.62,5757.6033333333335
2853,Willie,Bernard,0.0,0,0.0,0.0
2854,Matthew,Rocha,0.0,0,0.0,0.0
2855,Sara,Thompson,39126.0,8,56307.83,7038.47875
2856,Robert,Evans,0.0,0,0.0,0.0
2857,Norma,Cook,0.0,0,0.0,0.0
2858,Sarah,Page,94938.0,11,63678.880000000005,5788.989090909091
2859,Dean,Rodriguez,94921.0,4,15146.369999999999,3786.5924999999997
2860,Tammy,Mendez,0.0,0,0.0,0.0
2861,Dawn,Morrison,27665.0,9,41708.04,4634.2266666666665
2862,Adriana,Tran,9348.0,7,39380.13,5625.732857142857
2863,David,Lopez,12789.0,5,18528.0,3705.6
2864,Pamela,King,200675.0,9,39775.25,4419.472222222223
2865,Jennifer,Huff,29791.0,9,42161.47,4684.607777777778
2866,Jason,Andersen,96275.0,12,62326.08,5193.84
2867,Jonathan,Jenkins,0.0,0,0.0,0.0
2868,Ryan,Garcia,171152.0,12,55513.67,4626.139166666667
2869,Shawn,Leblanc,84785.0,4,19341.83,4835.4575
2870,Bradley,Wright,44015.0,6,22679.57,3779.9283333333333
2871,Ashley,Sanchez,0.0,0,0.0,0.0
2872,Mark,James,12660.0,2,16762.76,8381.38
2873,Sean,Johnson,9541.0,4,17640.06,4410.015
2874,Brian,Peterson,121906.0,4,8241.039999999999,2060.2599999999998
2875,Dustin,Evans,10253.0,3,21692.16,7230.72
2876,Alexander,Boyd,0.0,0,0.0,0.0
2877,Andrew,Young,168660.0,11,51074.44,4643.130909090909
2878,Cindy,Owens,665.0,7,33327.28,4761.04
2879,Michael,Bowen,0.0,0,0.0,0.0
2880,James,Turner,23946.0,2,16229.84,8114.92
2881,Jacob,Booth,59909.0,11,56929.85,5175.440909090909
2882,Sandra,Foster,28338.0,4,17640.48,4410.12
2883,Brandon,Osborn,76663.0,4,8792.91,2198.2275
2884,Timothy,Davila,99082.0,2,7978.33,3989.165
2885,Michael,Smith,0.0,0,0.0,0.0
2886,Willie,Perry,81260.0,5,24852.54,4970.508
2887,Nathan,Campbell,71273.0,5,9568.390000000001,1913.6780000000003
2888,Beth,Anderson,0.0,0,0.0,0.0
2889,Brady,Martinez,32300.0,7,45619.549999999996,6517.078571428571
2890,Kelsey,Parsons,31521.0,3,12816.929999999998,4272.3099999999995
2891,Kenneth,Williams,0.0,0,0.0,0.0
2892,Tami,Rodriguez,0.0,0,0.0,0.0
